name,handi,move,wrbefore,wrafter,wrdiff,shaperat,shapelog,pntavebf,pntaveaf,pntavediff,pntstdbf,pntstdaf,pntstddiff,dist01,dist12,dist20,dist0b,dist1b,dist2b,lastown1,afterown1,diffown1,lastown2,afterown2,diffown2,bdec30,bdecsum,wdec30,wdecsum,label1,label2,rand
Sat08_Kob_0302_2,4,21,0.205975,0.219723,0.013748,82.86436185,22.19473984,32.7848,29.8497,-2.9351,42.3603,41.3867,-0.9736,2.828427125,3,2.236067977,2.828427125,0,3,86,94,8,39.875,37.25,-2.625,0,85,0,112,bad,CHIISAI,0.796880942
Sat08_Kob_0302_2,4,35,0.199701,0.191437,-0.008264,24.85369886,22.40663708,29.9497,30.7766,0.8269,36.8241,36.2353,-0.5888,1.414213562,2.828427125,1.414213562,1.414213562,0,2.828427125,27,86,59,14.875,12.625,-2.25,3,184,2,185,bad,POKA,0.083908906
Sat08_Kob_0302_2,4,43,0.189773,0.205775,0.016002,41.47885923,21.35660644,32.021,29.5163,-2.5047,36.5699,36.4135,-0.1564,1,2,1,9.486832981,9.219544457,9.848857802,69,85,16,57,51.875,-5.125,0,46,0,92,bad,HOUCHI,0.132637554
Sat08_Kob_0302_2,4,47,0.189727,0.214743,0.025016,0.566118036,17.9446851,31.8935,30.034,-1.8595,36.1954,38.1495,1.9541,1.414213562,2.236067977,1,2.828427125,3.16227766,3.605551275,74,92,18,55.375,45.25,-10.125,0,113,0,198,bad,KATACHI,0.865933316
Sat08_Kob_0302_2,4,51,0.21401,0.234071,0.020061,47.64061507,19.94466915,31.241,25.8834,-5.3576,38.3388,37.1267,-1.2121,1,2.236067977,1.414213562,2.236067977,3.16227766,2.236067977,92,91,-1,37,43.8,6.8,0,67,0,113,bad,POKA,0.688703149
Sat08_Kob_0302_2,4,59,0.324992,0.453189,0.128197,2.445799623,16.94043573,11.6017,1.70549,-9.89621,32.7952,28.2761,-4.5191,3.605551275,3.605551275,7.211102551,8.062257748,5.099019514,3.605551275,68,97,29,42.75,32.75,-10,0,39,1,188,bad,IKKI,0.376777138
Sat08_Kob_0302_2,4,97,0.862814,0.898574,0.03576,1.648798687,16.03138023,-9.11712,-11.6875,-2.57038,17.933,16.7485,-1.1845,1.414213562,1,2.236067977,8.062257748,7.280109889,6.32455532,30,97,67,69.25,72,2.75,0,66,0,44,bad,POKA,0.113249469
Sat09_Sue_0302_3,4,17,0.204551,0.220056,0.015505,0.030297475,14.82233937,32.0251,29.306,-2.7191,42.4106,41.1666,-1.244,2.236067977,3.16227766,2.236067977,2.236067977,3.16227766,0,81,94,13,40.625,33.125,-7.5,2,157,3,183,bad,KATACHI,0.162367731
Sat09_Sue_0302_3,4,23,0.221934,0.231861,0.009927,0.238401041,14.67681276,28.3026,24.3224,-3.9802,40.3582,37.6473,-2.7109,1,2.828427125,2.236067977,6.32455532,6.08276253,8.544003745,49,89,40,45,42,-3,0,43,1,83,bad,KATACHI,0.673528412
Sat09_Sue_0302_3,4,39,0.234916,0.24772,0.012804,38.25245526,19.7483297,20.7962,20.5732,-0.223,32.7354,32.6551,-0.0803,1,3.605551275,3.16227766,4.123105626,4,2.236067977,62,89,27,54,40.125,-13.875,0,55,0,126,bad,POKA,0.075335493
Sat09_Sue_0302_3,4,49,0.29344,0.315297,0.021857,1.404929692,17.12950123,18.0307,15.7027,-2.328,34.8399,35.4836,0.6437,1,1.414213562,1,1.414213562,2.236067977,1,42,94,52,57.125,54,-3.125,0,90,1,107,bad,KATACHI,0.994460194
Sat09_Sue_0302_3,4,57,0.304859,0.336862,0.032003,27.27769318,18.54501695,14.5947,11.9922,-2.6025,34.0697,35.6983,1.6286,1,3.16227766,3,5,5.830951895,4,44,85,41,90.5,84.125,-6.375,0,85,0,47,bad,CHIISAI,0.092792726
Sat09_Sue_0302_3,4,89,0.305393,0.32313,0.017737,27.52387176,19.47559424,13.0241,8.13561,-4.88849,30.1246,22.1183,-8.0063,2.236067977,1,2.828427125,4.472135955,5,6,12,18,6,16,8.4,-7.6,0,118,0,44,bad,POKA,0.372636918
Sat09_Sue_0302_3,4,99,0.46191,0.522877,0.060967,0.495892463,15.15644138,4.08264,0.506118,-3.576522,25.6389,23.5947,-2.0442,1,13.41640786,13.89244399,9.848857802,9.486832981,4.242640687,44,96,52,97.4,98,0.6,0,91,0,121,bad,OTUKIAI,0.457876632
Sat10_cho_0302_4,4,21,0.223621,0.239674,0.016053,0.253211108,17.20429805,32.9342,29.5941,-3.3401,45.932,44.464,-1.468,2.236067977,3.16227766,2.236067977,2.236067977,1.414213562,2,72,84,12,35.375,26.75,-8.625,2,193,1,132,bad,KATACHI,0.952702775
Sat10_cho_0302_4,4,27,0.26898,0.286756,0.017776,32.97983354,21.75024887,29.0481,27.4049,-1.6432,47.9875,48.5202,0.5327,1,1,1.414213562,1.414213562,1,2,75,75,0,47.875,44,-3.875,0,100,0,119,bad,SOPPO,0.976885722
Sat10_cho_0302_4,4,35,0.348345,0.423527,0.075182,4.394402679,17.73806511,18.0658,9.99014,-8.07566,45.6618,44.7597,-0.9021,2.828427125,1,3.605551275,1,2.236067977,2.828427125,50,56,6,26.625,23.25,-3.375,0,171,0,142,bad,BIBIRI,0.058815113
Sat10_cho_0302_4,4,43,0.488352,0.484883,-0.003469,2.197298033,19.62867492,2.3624,2.51298,0.15058,41.66,44.7015,3.0415,2,2.236067977,1,1,2.236067977,0,39,84,45,64,51.875,-12.125,0,16,0,72,bad,KATACHI,0.508843537
Sat10_cho_0302_4,4,57,0.52983,0.634199,0.104369,3.440220242,19.42455746,-4.59314,-13.4495,-8.85636,48.8034,47.1824,-1.621,4.242640687,2.828427125,5.099019514,5.099019514,2.828427125,0,41,81,40,39,27.5,-11.5,0,149,1,320,bad,POKA,0.882088678
Sat10_cho_0302_4,4,69,0.806743,0.827243,0.0205,59.96404076,20.92307808,-26.1536,-29.2914,-3.1378,33.6511,34.5935,0.9424,3.16227766,5.385164807,6.403124237,2,3.16227766,7.810249676,66,73,7,11.25,2.75,-8.5,0,140,0,52,bad,CHIISAI,0.305704836
Sat10_cho_0302_4,4,83,0.851193,0.883259,0.032066,0.11654427,14.38298567,-31.6125,-37.9406,-6.3281,34.3271,35.363,1.0359,3.16227766,1.414213562,4,3.16227766,4.472135955,4.242640687,45,75,30,78.5,69.875,-8.625,0,89,0,37,bad,POKA,0.023124272
Sat10_cho_0302_4,4,93,0.9273855,0.967697,0.0403115,23.59941564,18.86479162,-42.0999,-53.1139,-11.014,31.6263,30.8085,-0.8178,2.828427125,2.236067977,3,4,2.828427125,1,15,51,36,45.8,33.8,-12,0,136,0,103,bad,HOUCHI,0.477724157
Sat10_cho_0302_4,4,95,0.967697,0.9777945,0.0100975,0.004538401,11.14539178,-53.1139,-55.5909,-2.477,30.8085,29.7722,-1.0363,6.403124237,7.211102551,1,1,7.211102551,0,92,94,2,8.4,0.2,-8.2,10,340,2,67,bad,CHIISAI,0.520101197
Sat11_Kob_0303_1,4,15,0.210708,0.217449,0.006741,10.49856944,19.98911095,30.4646,28.8875,-1.5771,40.6416,39.691,-0.9506,2.236067977,8.94427191,7.810249676,6.708203932,8.246211251,2,87,95,8,54.625,40.375,-14.25,0,29,2,169,bad,BIBIRI,0.10496619
Sat11_Kob_0303_1,4,17,0.217449,0.230476,0.013027,17.6924998,18.47495224,28.8875,26.8941,-1.9934,39.691,38.9496,-0.7414,1,1.414213562,1,1,1.414213562,0,57,84,27,40.375,39,-1.375,0,75,1,148,bad,AJIKESHI,0.52015511
Sat11_Kob_0303_1,4,39,0.235304,0.301078,0.065774,6.615024924,19.90158008,40.0635,29.7912,-10.2723,51.4015,49.6971,-1.7044,1.414213562,2.236067977,1,1,2.236067977,0,76,69,-7,56.375,40.375,-16,2,123,2,199,bad,POKA,0.761863286
Sat11_Kob_0303_1,4,51,0.346106,0.40468,0.058574,0.131006992,14.33405432,29.664,12.767,-16.897,54.5665,41.3917,-13.1748,4.123105626,1,4,3.605551275,7.211102551,6.708203932,43,57,14,38.875,34.875,-4,0,101,1,273,bad,POKA,0.15715924
Sat11_Kob_0303_1,4,53,0.40468,0.533675,0.128995,8.953744748,20.42648222,12.767,5.84626,-6.92074,41.3917,44.2335,2.8418,1.414213562,2,1.414213562,1,2.236067977,1,20,9,-11,25.125,24.375,-0.75,0,149,1,346,bad,POKA,0.312638062
Sat11_Kob_0303_1,4,63,0.886505,0.9209255,0.0344205,0.647937086,14.77788761,-21.1225,-23.4909,-2.3684,22.1239,22.0241,-0.0998,2.236067977,2,2.236067977,2.236067977,2,0,89,91,2,45,41.8,-3.2,0,42,1,97,bad,BIBIRI,0.70228728
Sat11_Kob_0303_1,4,65,0.9209255,0.9318517,0.0109262,42.99844976,18.82286287,-23.4909,-24.8532,-1.3623,22.0241,22.5118,0.4877,1.414213562,6.708203932,7.280109889,1,2.236067977,7.071067812,58,94,36,53.875,52.75,-1.125,0,45,1,73,bad,OTUKIAI,0.818932545
Sat11_Kob_0303_1,4,89,0.9778719,0.9810464,0.0031745,10.08047099,20.96391868,-26.917,-30.7979,-3.8809,21.4814,21.5049,0.0235,2.828427125,3.605551275,1,1,3.605551275,0,94,99,5,77.125,76.625,-0.5,0,21,1,45,bad,POKA,0.12823106
Sat11_Kob_0303_1,4,97,0.9886392,0.9888087,0.0001695,0.334520041,13.65866024,-33.9287,-33.9758,-0.0471,15.245,15.9672,0.7222,1,1,2,10.77032961,11.70469991,12.64911064,9,34,25,34,12,-22,0,1,0,1,bad,POKA,0.448300479
Sat12_Sue_0303_2,4,13,0.239649,0.232324,-0.007325,0.697218139,16.68109929,33.0562,34.1381,1.0819,47.9429,47.7174,-0.2255,1,1,1.414213562,1,1.414213562,2.236067977,57,78,21,27.75,25.875,-1.875,0,107,0,85,bad,AJIKESHI,0.027932591
Sat12_Sue_0303_2,4,29,0.245886,0.251061,0.005175,13.74439353,19.99809264,33.2772,33.0815,-0.1957,48.6044,49.3303,0.7259,1,2.236067977,1.414213562,2,2.236067977,3.16227766,58,84,26,55.875,57.375,1.5,0,38,1,62,bad,KATACHI,0.832670516
Sat12_Sue_0303_2,4,39,0.248606,0.271667,0.023061,0.201370252,15.23249706,29.9672,25.3524,-4.6148,47.3711,47.5549,0.1838,8,1,7,7,1,0,39,76,37,50,47.5,-2.5,0,144,1,248,bad,AJIKESHI,0.028311846
Sat12_Sue_0303_2,4,41,0.271667,0.309253,0.037586,18.41787586,19.90890074,25.3524,21.4273,-3.9251,47.5549,48.8454,1.2905,1,2.236067977,2.828427125,1.414213562,1,3.16227766,47,81,34,43.5,34.75,-8.75,0,109,0,91,bad,KATACHI,0.363360486
Sat12_Sue_0303_2,4,55,0.452216,0.543033,0.090817,5.732604867,19.50725028,4.1094,-5.81521,-9.92461,54.1735,52.6116,-1.5619,1,1.414213562,1,1,1.414213562,0,81,69,-12,65,47.875,-17.125,3,365,2,266,bad,POKA,0.491734913
Sat12_Sue_0303_2,4,61,0.587381,0.659757,0.072376,0.073632833,14.02621547,-10.3985,-22.1818,-11.7833,50.5156,49.9662,-0.5494,4.472135955,7.280109889,9.219544457,2,2.828427125,9,59,69,10,60.375,56,-4.375,0,330,1,272,bad,POKA,0.916246729
Sat12_Sue_0303_2,4,69,0.72184,0.758471,0.036631,39.87242048,22.8876006,-28.6729,-35.2484,-6.5755,48.6153,51.3093,2.694,3,4,1,2,5,1,72,61,-11,34,27.625,-6.375,0,187,0,99,bad,POKA,0.865022042
Sat12_Sue_0303_2,4,71,0.758471,0.807613,0.049142,0.031704955,12.78367429,-35.2484,-44.1821,-8.9337,51.3093,49.1574,-2.1519,8.602325267,1.414213562,10,10.81665383,2.236067977,1,28,47,19,21.875,15.375,-6.5,0,120,0,130,bad,KATACHI,0.773750364
Sat12_Sue_0303_2,4,73,0.807613,0.842499,0.034886,6.933291581,17.98197818,-44.1821,-47.5358,-3.3537,49.1574,46.844,-2.3134,1,11.40175425,12.04159458,11.40175425,10.81665383,1,21,42,21,47.125,38,-9.125,0,160,0,97,bad,KATACHI,0.083094429
Sat12_Sue_0303_2,4,75,0.842499,0.844096,0.001597,62.66577809,20.96268114,-47.5358,-47.7723,-0.2365,46.844,47.296,0.452,1.414213562,2.236067977,1,1.414213562,0,2.236067977,47,48,1,25.125,10.75,-14.375,0,99,0,112,bad,IKKI,0.84106935
Sat12_Sue_0303_2,4,77,0.844096,0.859057,0.014961,0.071009383,13.43439654,-47.7723,-49.8422,-2.0699,47.296,46.6897,-0.6063,5,1,4.242640687,3.605551275,1.414213562,1,24,58,34,30.2,23.4,-6.8,0,41,0,19,bad,POKA,0.222647951
Sat12_Sue_0303_2,4,97,0.9204861,0.9482566,0.0277705,9.801361964,17.32516693,-52.618,-66.026,-13.408,41.3601,37.7173,-3.6428,4.123105626,4.123105626,8,12.52996409,9.899494937,6.708203932,36,39,3,25.125,18.75,-6.375,0,335,0,51,bad,CHIISAI,0.463503447
Sat13_cho_0303_3,4,29,0.286273,0.284536,-0.001737,65.14835569,21.88271978,28.2605,29.0278,0.7673,49.759,50.75,0.991,1.414213562,3.605551275,4.123105626,1.414213562,0,3.605551275,64,77,13,71.5,60.25,-11.25,0,52,0,90,bad,BIBIRI,0.108885476
Sat13_cho_0303_3,4,33,0.282982,0.354604,0.071622,53.0156795,20.21795324,30.185,20.6468,-9.5382,52.1161,52.8465,0.7304,1.414213562,5.099019514,4,5.656854249,5.830951895,4,58,67,9,63.2,49.4,-13.8,0,132,0,199,bad,HOUCHI,0.390711156
Sat13_cho_0303_3,4,35,0.354604,0.404613,0.050009,11.61325547,19.32108138,20.6468,15.1049,-5.5419,52.8465,53.3725,0.526,1.414213562,2.236067977,2.236067977,2.828427125,3.16227766,1,42,64,22,58.375,42.125,-16.25,0,86,0,190,bad,HOUCHI,0.396362265
Sat13_cho_0303_3,4,43,0.59172,0.686096,0.094376,0.586398652,15.5889735,-4.6296,-15.0865,-10.4569,48.4374,39.1109,-9.3265,6.403124237,7.071067812,3.605551275,1,5.656854249,4.242640687,11,6,-5,4.375,2.25,-2.125,0,131,0,162,bad,POKA,0.856599552
Sat13_cho_0303_3,4,61,0.813256,0.846029,0.032773,2.104522362,17.59795248,-24.8878,-24.6828,0.205,31.8664,28.0482,-3.8182,4.123105626,4,6.403124237,12.52996409,10.19803903,6.32455532,73,97,24,45.25,34.125,-11.125,0,39,1,145,bad,BIBIRI,0.521872057
Sat13_cho_0303_3,4,73,0.9158991,0.9318765,0.0159774,5.475408466,19.55631004,-30.8294,-32.9726,-2.1432,23.7367,22.1906,-1.5461,1.414213562,2,1.414213562,1,1,1,71,99,28,29.25,31.5,2.25,0,93,0,74,bad,BIBIRI,0.187270365
Sat13_cho_0303_3,4,97,0.9727483,0.9775581,0.0048098,40.38627665,19.27971643,-33.6592,-33.9926,-0.3334,15.9044,15.7056,-0.1988,2.236067977,10.29563014,9.219544457,2.236067977,0,10.29563014,61,99,38,38.875,32.25,-6.625,1,153,1,91,bad,CHIISAI,0.00708682
Sat13_Kob_0303_3,4,15,0.219915,0.220783,0.000868,5.184769867,17.10506253,34.2198,32.6816,-1.5382,46.3732,45.0847,-1.2885,2,1,2.236067977,2,0,1,54,84,30,52.125,56,3.875,0,93,0,93,bad,AJIKESHI,0.60883707
Sat13_Kob_0303_3,4,21,0.225442,0.228305,0.002863,0.305830475,14.41808731,32.2338,31.8364,-0.3974,45.7459,45.2362,-0.5097,4.242640687,9.486832981,6,1,3.605551275,7,72,93,21,79.375,58.5,-20.875,0,128,1,269,bad,IKKI,0.055542435
Sat13_Kob_0303_3,4,25,0.285885,0.28071,-0.005175,24.73331975,19.04533761,28.7361,29.0739,0.3378,50.4173,50.0788,-0.3385,1,1,1.414213562,1,0,1,49,58,9,49.125,47.5,-1.625,0,35,0,45,bad,KATACHI,0.626531601
Sat13_Kob_0303_3,4,27,0.28071,0.278875,-0.001835,32.81471315,19.8863766,29.0739,29.212,0.1381,50.0788,50.4108,0.332,2.236067977,2.236067977,1.414213562,2.236067977,0,2.236067977,71,78,7,62.4,59.4,-3,0,42,0,33,bad,KATACHI,0.76287012
Sat13_Kob_0303_3,4,31,0.284706,0.285843,0.001137,0.618524565,15.47913813,29.4024,29.7414,0.339,51.4181,51.8765,0.4584,2.236067977,1,3.16227766,1.414213562,2.236067977,2.828427125,50,61,11,60.8,55,-5.8,0,24,0,47,bad,HOUCHI,0.954126675
Sat13_Kob_0303_3,4,41,0.407077,0.594767,0.18769,14.59299354,19.25385268,13.314,-4.91468,-18.22868,52.6674,48.2849,-4.3825,2.828427125,5.099019514,4.242640687,3.605551275,4.123105626,1,44,40,-4,30.125,20.125,-10,0,284,1,326,bad,POKA,0.553966381
Sat13_Kob_0303_3,4,43,0.594767,0.688445,0.093678,0.586398652,15.5889735,-4.91468,-15.328,-10.41332,48.2849,39.1861,-9.0988,6.403124237,7.071067812,3.605551275,1,5.656854249,4.242640687,11,6,-5,4.375,2.25,-2.125,0,131,0,162,bad,POKA,0.430483144
Sat13_Kob_0303_3,4,45,0.688445,0.69893,0.010485,11.05255862,20.28040584,-15.328,-16.446,-1.118,39.1861,38.1026,-1.0835,3.16227766,4.472135955,7.071067812,4.242640687,4,4.472135955,0,1,1,15,14,-1,0,46,0,29,bad,POKA,0.386683246
Sat13_Kob_0303_3,4,47,0.69893,0.77264,0.07371,21.42876727,18.46163231,-16.446,-24.3066,-7.8606,38.1026,36.7699,-1.3327,1,6.08276253,6,4.472135955,5,2.828427125,15,15,0,3.125,3,-0.125,0,96,0,61,bad,POKA,0.825029956
Sat13_Kob_0303_3,4,49,0.77264,0.772969,0.000329,98.86532915,24.34632604,-24.3066,-23.9558,0.3508,36.7699,36.3333,-0.4366,2,1,2.236067977,2,0,1,0,0,0,1.4,2.2,0.8,0,21,0,28,bad,POKA,0.862128574
Sat13_Kob_0303_3,4,57,0.804402,0.815009,0.010607,7.69919929,20.55770354,-24.9528,-25.2664,-0.3136,32.8182,31.7753,-1.0429,1.414213562,4.123105626,3.605551275,1,1,4.472135955,94,97,3,54.75,56.5,1.75,0,50,0,96,bad,OTUKIAI,0.202678806
Sat13_Kob_0303_3,4,73,0.9170584,0.9324463,0.0153879,5.475408466,19.55631004,-30.8139,-33.0241,-2.2102,23.7029,22.2363,-1.4666,1.414213562,2,1.414213562,1,1,1,71,99,28,29.25,31.5,2.25,0,93,0,74,bad,OTUKIAI,0.807848517
Sat13_Kob_0303_3,4,99,0.978647,0.9855775,0.0069305,4.166898227,16.91254538,-34.2136,-36.0492,-1.8356,15.5456,15.9182,0.3726,1,1,1.414213562,2.236067977,2,1,28,58,30,12,10.4,-1.6,0,33,0,2,bad,HOUCHI,0.064217962
Sat14_Kob_0303_4,4,13,0.252737,0.285239,0.032502,0.091518259,14.12075746,30.5254,26.1723,-4.3531,47.4816,47.7392,0.2576,2,3.605551275,2.236067977,7.615773106,5.830951895,9.433981132,57,86,29,42.75,33.75,-9,1,76,2,130,bad,KATACHI,0.239047724
Sat14_Kob_0303_4,4,17,0.291038,0.275697,-0.015341,2.445189531,17.43396411,25.2567,27.9983,2.7416,47.9086,48.9365,1.0279,1.414213562,1,1,1.414213562,0,1,53,82,29,63.25,63.5,0.25,0,156,0,74,bad,KATACHI,0.672524817
Sat14_Kob_0303_4,4,47,0.273792,0.285682,0.01189,64.50280774,21.86377961,19.9838,18.5565,-1.4273,35.5165,33.9782,-1.5383,1,2,1,1,2,0,86,88,2,52.25,48.875,-3.375,0,113,0,85,bad,OTUKIAI,0.42724704
Sat14_Kob_0303_4,4,61,0.296936,0.411827,0.114891,0.215019783,15.61958851,19.9047,11.6081,-8.2966,33.2823,29.0791,-4.2032,7.071067812,4,3.16227766,3.16227766,4,0,58,95,37,38.125,24.125,-14,0,70,1,184,bad,CHIISAI,0.887445059
Sat14_Kob_0303_4,4,69,0.508807,0.527569,0.018762,5.647862919,17.52663436,5.03345,4.69886,-0.33459,21.5559,21.9266,0.3707,1.414213562,1,2.236067977,2.828427125,4.242640687,5,51,94,43,79.2,62.8,-16.4,0,67,0,30,bad,CHIISAI,0.73306893
Sat14_Kob_0303_4,4,73,0.569813,0.613192,0.043379,0.212427457,17.33276757,2.84481,0.802285,-2.042525,23.0642,23.6163,0.5521,1,1,1.414213562,6.32455532,6.708203932,5.830951895,27,96,69,56,52,-4,0,79,4,273,bad,KATACHI,0.314799198
Sat14_Kob_0303_4,4,87,0.70173,0.742267,0.040537,26.35178226,19.31456415,-2.62299,-5.00191,-2.37892,22.9643,19.2383,-3.726,5.385164807,3.16227766,2.236067977,9.433981132,7.615773106,8.485281374,39,98,59,36.75,36.5,-0.25,1,123,1,138,bad,CHIISAI,0.845732175
Sat14_Kob_0303_4,4,91,0.750341,0.794748,0.044407,0.095815305,14.16709095,-4.71464,-6.55772,-1.84308,20.2158,16.7009,-3.5149,7.615773106,7.280109889,5,10.44030651,6.708203932,12.80624847,48,98,50,8.875,6,-2.875,0,63,0,52,bad,CHIISAI,0.16817802
Sat15_Sue_0304_1,4,25,0.205624,0.219271,0.013647,0.031608128,14.7047244,34.8421,31.3239,-3.5182,44.2942,43.0423,-1.2519,1,1,2,1,2,3,18,17,-1,17.75,14.25,-3.5,0,168,0,119,bad,KATACHI,0.365636107
Sat15_Sue_0304_1,4,27,0.219271,0.244253,0.024982,0.576505592,17.3782561,31.3239,27.2838,-4.0401,43.0423,41.6018,-1.4405,1,1.414213562,2.236067977,4.472135955,4.123105626,3,14,69,55,67,54.125,-12.875,0,55,1,167,bad,HOUCHI,0.946995074
Sat15_Sue_0304_1,4,29,0.244253,0.254856,0.010603,43.3092168,22.17280819,27.2838,24.9024,-2.3814,41.6018,40.4099,-1.1919,1,1.414213562,1,1,0,1.414213562,51,57,6,54,52.125,-1.875,0,52,1,96,bad,HOUCHI,0.267302204
Sat15_Sue_0304_1,4,39,0.280962,0.274666,-0.006296,45.03516345,20.9314481,23.8974,24.1903,0.2929,44.016,44.5571,0.5411,1,1,1.414213562,1,1.414213562,2.236067977,68,80,12,63,63,0,0,100,0,95,bad,AJIKESHI,0.541550281
Sat15_Sue_0304_1,4,47,0.305601,0.302653,-0.002948,15.21371095,20.64855888,18.5132,19.9041,1.3909,44.755,43.2135,-1.5415,1,1.414213562,1,1,1.414213562,0,58,83,25,60.25,60.75,0.5,0,117,0,115,bad,HOUCHI,0.353293809
Sat15_Sue_0304_1,4,53,0.386672,0.513417,0.126745,2.445127911,18.03997162,10.5423,-2.01966,-12.56196,40.6375,40.2395,-0.398,6.08276253,1,5.099019514,6.08276253,0,1,53,84,31,55.625,47.625,-8,0,90,0,153,bad,SOPPO,0.155968887
Sat15_Sue_0304_1,4,83,0.62728,0.866656,0.239376,84.17745655,22.70823418,-13.1349,-33.0778,-19.9429,40.2773,37.3022,-2.9751,1,2,2.236067977,2.236067977,2,0,94,96,2,63.375,58.5,-4.875,0,92,0,105,bad,HOUCHI,0.627032005
Sat15_Sue_0304_1,4,89,0.894213,0.9097146,0.0155016,15.58324587,19.39473212,-30.9563,-38.7637,-7.8074,34.7604,37.1957,2.4353,1,1,1.414213562,7,8,8.062257748,58,92,34,58,60.25,2.25,0,283,0,72,bad,SOPPO,0.821249512
Sat15_Sue_0304_1,4,91,0.9097146,0.89314,-0.0165746,82.82003657,23.67446385,-38.7637,-43.5107,-4.747,37.1957,39.6944,2.4987,2.236067977,3.605551275,3.16227766,2.236067977,0,3.605551275,82,85,3,51,45.125,-5.875,0,150,0,25,bad,POKA,0.973640615
Sat16_cho_0304_2,4,17,0.2266,0.239075,0.012475,20.98951765,18.80562489,33.1996,31.7825,-1.4171,46.7231,47.321,0.5979,1.414213562,3.16227766,2.828427125,2.236067977,3.605551275,3,55,74,19,55.75,48.5,-7.25,0,92,1,148,bad,BIBIRI,0.855931673
Sat16_cho_0304_2,4,23,0.250795,0.256385,0.00559,0.021604127,11.61360303,29.3773,27.2963,-2.081,46.4849,44.7606,-1.7243,6,9,3,7.810249676,6.08276253,10,86,93,7,71,58.5,-12.5,0,259,0,199,bad,BIBIRI,0.613004625
Sat16_cho_0304_2,4,27,0.270647,0.264704,-0.005943,38.85916677,20.03124358,26.2734,26.813,0.5396,45.7913,45.5644,-0.2269,1,2.236067977,1.414213562,1,0,2.236067977,72,80,8,56.25,54.125,-2.125,0,56,0,69,bad,SOPPO,0.731353717
Sat16_cho_0304_2,4,35,0.282082,0.341477,0.059395,41.08736663,21.05762714,25.1596,18.7891,-6.3705,46.3178,47.6473,1.3295,1,1.414213562,1,1,2,1.414213562,40,57,17,52.75,45.125,-7.625,0,132,0,172,bad,BIBIRI,0.637695162
Sat16_cho_0304_2,4,43,0.365035,0.400462,0.035427,8.08734949,17.95001385,14.7002,10.9747,-3.7255,47.406,48.5864,1.1804,2.236067977,3,1.414213562,1,3.16227766,1,36,53,17,55.6,47.4,-8.2,0,39,0,33,bad,KATACHI,0.629620083
Sat16_cho_0304_2,4,51,0.342751,0.319024,-0.023727,1.027643722,17.45359344,16.6263,17.7715,1.1452,45.5563,41.2515,-4.3048,8.062257748,9.433981132,4,3.605551275,5.830951895,3.605551275,93,98,5,54,43.75,-10.25,0,119,0,129,bad,SOPPO,0.480806851
Sat16_cho_0304_2,4,67,0.324018,0.420475,0.096457,20.35028615,19.37158402,13.9416,6.43171,-7.50989,38.0711,41.249,3.1779,2.236067977,3,2.828427125,4.123105626,5.099019514,2.236067977,72,84,12,66.125,50.375,-15.75,0,236,1,175,bad,HOUCHI,0.637402099
Sat16_cho_0304_2,4,79,0.481327,0.522053,0.040726,0.087258916,13.84321911,2.90659,0.0291449,-2.8774451,40.9846,39.8148,-1.1698,6.32455532,1,6.08276253,7,7.810249676,8.485281374,32,11,-21,7.25,7.875,0.625,0,57,0,124,bad,POKA,0.293358121
Sat16_cho_0304_2,4,93,0.606842,0.618486,0.011644,94.53850183,25.32512216,1.30797,0.488665,-0.819305,29.0812,30.3366,1.2554,2.236067977,1,2.828427125,5.830951895,5,5.830951895,88,89,1,27.625,23.875,-3.75,0,38,0,50,bad,CHIISAI,0.575635154
Sat17_cho_0304_3,4,13,0.23225,0.239689,0.007439,0.080951639,12.54337311,30.2635,29.0844,-1.1791,43.5519,42.8696,-0.6823,1.414213562,1,1,4,5.099019514,4.123105626,50,90,40,49.625,50.25,0.625,0,73,0,99,bad,KATACHI,0.966766833
Sat17_cho_0304_3,4,23,0.266902,0.266113,-0.000789,7.80149964,20.11216726,28.3569,27.2702,-1.0867,45.0724,43.754,-1.3184,1,1.414213562,1,1,2,1.414213562,51,67,16,19.5,19.125,-0.375,0,75,0,125,bad,AJIKESHI,0.137688328
Sat17_cho_0304_3,4,25,0.266113,0.26775,0.001637,1.878284471,17.44680772,27.2702,22.4987,-4.7715,43.754,38.5215,-5.2325,4.472135955,3.605551275,2.236067977,3,2.236067977,1.414213562,59,83,24,29.75,20.5,-9.25,0,96,1,204,bad,SOPPO,0.654079958
Sat17_cho_0304_3,4,43,0.287634,0.316137,0.028503,7.461330637,18.13795066,17.2004,15.8027,-1.3977,32.6663,33.546,0.8797,2.828427125,5.656854249,2.828427125,1,2.236067977,3.605551275,82,95,13,52.5,43.875,-8.625,1,159,1,221,bad,SOPPO,0.731932324
Sat17_cho_0304_3,4,45,0.316137,0.315311,-0.000826,70.4580154,21.96363347,15.8027,15.5951,-0.2076,33.546,31.5716,-1.9744,1,1,1.414213562,1.414213562,1,0,86,89,3,36.625,36.25,-0.375,0,49,0,41,bad,POKA,0.518174379
Sat17_cho_0304_3,4,53,0.423549,0.440577,0.017028,4.367064287,17.54938011,8.23116,6.04089,-2.19027,29.7876,29.092,-0.6956,2.828427125,1,2.236067977,2,2,1,27,46,19,47.5,47,-0.5,0,65,1,111,bad,POKA,0.626230231
