,handi,move,shaperate,shapelog,wrbefore,wrafter,wrdiff,trbefore,trafter,trdiff,dist1b,ownbefore,ownafter,owndiff,label
161,2,61,0.064263538,-2.744762877,0.993409868,0.979064384,-0.014345484,23.99058122,20.50004351,-3.49053771,6.403124237,-0.948123102,-0.202493167,-0.745629934,1
162,4,25,0.353095204,-1.04101756,0.997495022,0.997529996,3.50E-05,58.85839899,58.65727035,-0.201128633,0,0.364563624,0.403615567,-0.039051943,1
163,4,29,0.001,-6.907755279,0.996298457,0.994100996,-0.00219746,34.92233101,21.58668779,-13.33564322,5,-0.571308053,0.419652039,-0.990960092,0
164,2,1,0.001,-6.907755279,0.993517447,0.99304328,-0.000474167,26.30948678,24.59364357,-1.715843207,7.071067812,-0.116535573,0.194052448,-0.310588021,0
165,4,49,0.003934138,-5.538063602,0.356179567,0.152801172,-0.203378395,-0.549476492,-3.039768148,-2.490291656,2,-0.954561048,0.744799359,-1.699360407,0
166,4,79,0.035002321,-3.352340905,0.001729104,0.000907782,-0.000821323,-39.30091923,-44.08383593,-4.782916696,5,-0.938209453,-0.831856794,-0.106352659,0
167,4,115,0.001424054,-6.554247767,0.000559058,0.000517754,-4.13E-05,-6.491613592,-29.99115394,-23.49954035,3.605551275,-0.999876603,-0.999790461,-8.61E-05,0
168,3,21,0.001421309,-6.556176865,0.995773274,0.995558875,-0.000214399,30.6010405,29.36275189,-1.238288616,0,0.826759191,0.642741271,0.18401792,0
169,2,105,0.006696867,-5.0061155,0.994439317,0.99463341,0.000194093,14.3354763,10.81650923,-3.518967069,1,0.994508891,-0.994851646,1.989360537,0
170,2,47,0.000816671,-7.110274091,0.987870508,0.960650091,-0.027220417,23.99161316,16.49951501,-7.49209815,2,0.321732438,0.74610805,-0.424375612,1
171,2,109,0.001338819,-6.615967366,0.99615919,0.995513805,-0.000645386,1.189996182,1.076248046,-0.113748137,0,0.999411211,-0.848773172,1.848184383,0
172,2,43,0.001,-6.907755279,0.501997989,0.358063942,-0.143934047,-1.400188652,-4.41423674,-3.014048088,8.246211251,-0.477426185,0.363194293,-0.840620478,1
173,2,83,0.830404639,-0.18584218,0.994081797,0.992081336,-0.002000461,12.30959957,12.10889319,-0.200706381,0,0.951623504,-0.958308192,1.909931695,0
174,2,19,0.001,-6.907755279,0.990754362,0.990778339,2.40E-05,22.95072332,19.27990467,-3.670818655,6.708203932,-0.37684687,-0.522762614,0.145915743,1
175,2,1,0.001,-6.907755279,0.993604262,0.993805201,0.000200939,25.98690046,24.56227088,-1.424629573,1,0.299856027,0.225979641,0.073876387,0
176,4,25,0.001789512,-6.325812519,0.996038153,0.996050034,1.19E-05,32.49171236,32.31539017,-0.176322191,0,0.576391598,-0.184221895,0.760613493,0
177,2,91,0.107205369,-2.233008952,0.999107858,0.999003809,-0.000104049,64.17019179,62.66557632,-1.504615474,0,-0.991299785,0.982140951,-1.973440736,1
178,4,11,0.027540505,-3.592097451,0.997690034,0.997832766,0.000142731,53.73639847,50.66411064,-3.072287836,1,0.406032413,0.535376943,-0.129344531,0
179,2,19,0.742067873,-0.298314566,0.988131752,0.987720691,-0.000411062,22.25544507,21.85718092,-0.398264152,0,0.981045222,0.93242965,0.048615573,0
180,2,61,0.004406787,-5.424609323,0.591286147,0.39393904,-0.197347106,-0.093286736,-1.442261405,-1.348974669,3.605551275,-0.940916521,-0.990865493,0.049948972,0
181,4,81,0.000929163,-6.981226802,0.001144298,0.000763214,-0.000381084,-34.83787191,-36.50898992,-1.671118008,7.615773106,0.468165146,0.988282675,-0.520117529,0
182,2,71,0.660576105,-0.414642938,0.784666843,0.781876452,-0.002790392,2.979306981,3.082160107,0.102853126,0,0.998292482,-0.754291517,1.752583999,0
183,2,107,0.044041965,-3.122612346,0.992704633,0.992953293,0.00024866,11.01657426,9.965939008,-1.050635256,0,0.745254555,0.999171093,-0.253916538,0
184,4,45,0.000570145,-7.4696201,0.98115792,0.96211302,-0.0190449,8.646286226,7.799416916,-0.84686931,6.403124237,-0.485384319,0.713722848,-1.199107167,1
185,4,51,0.01548639,-4.167793684,0.986602861,0.981819193,-0.004783669,8.664518125,7.582435014,-1.082083111,1,0.799833549,-0.936503433,1.736336982,0
186,2,39,0.000695483,-7.270903401,0.99231462,0.952731957,-0.039582663,28.51445459,13.19962277,-15.31483183,1.414213562,0.748958668,-0.787461608,1.536420275,1
187,2,81,0.080291353,-2.522093345,0.002633274,0.002326723,-0.00030655,-6.957714936,-6.966143645,-0.008428709,0,-0.997254401,-0.997444122,0.00018972,0
188,2,19,0.001514224,-6.492852422,0.992595305,0.991078297,-0.001517008,20.89871776,19.64524086,-1.253476901,2,0.29518543,-0.437632269,0.732817699,1
189,3,97,0.001412933,-6.562087268,0.001982112,0.00236544,0.000383328,-14.24107266,-15.48164763,-1.240574967,1,0.858818872,-0.933213441,1.792032314,0
190,4,19,0.001,-6.907755279,0.995881158,0.995041737,-0.000839422,34.55403062,31.68714631,-2.866884317,2,0.870529447,-0.069302412,0.939831858,1
191,2,33,0.001154706,-6.763909313,0.98705742,0.973688605,-0.013368815,17.299923,16.52950219,-0.770420809,10.29563014,0.70643745,0.322722139,0.383715311,0
192,4,13,0.001160546,-6.758864718,0.997860422,0.997767557,-9.29E-05,52.35803009,48.68888774,-3.669142342,4.242640687,-0.176847051,-0.505981094,0.329134043,1
193,2,11,0.00113921,-6.777420074,0.990009728,0.988270625,-0.001739104,24.08045864,21.82096641,-2.259492232,3.16227766,0.118636243,-0.237498647,0.35613489,0
194,2,99,0.001247113,-6.686923728,0.002703886,0.00118609,-0.001517795,-22.21373206,-24.06418307,-1.850451011,10,-0.989534831,-0.990713989,0.001179158,0
195,3,61,0.001376988,-6.587856846,0.864167081,0.545802326,-0.318364756,18.79604945,8.161336024,-10.63471343,3.16227766,0.064147529,-0.928977583,0.993125112,1
196,2,69,0.001078872,-6.83183965,0.986290079,0.986423928,0.000133849,5.056091437,4.941054587,-0.11503685,0,0.84344164,0.999095991,-0.15565435,0
197,2,39,0.049781572,-3.000110402,0.996414741,0.995870456,-0.000544285,34.72490594,31.00047447,-3.724431478,2.236067977,-0.113584113,0.040518679,-0.154102792,0
198,2,49,0.006163364,-5.089132502,0.979999468,0.453966959,-0.526032509,22.69855144,-5.29676941,-27.99532085,11.18033989,-0.71261716,-0.433634306,-0.278982854,1
199,4,57,0.001,-6.907755279,0.002081911,0.001382901,-0.00069901,-13.15082345,-19.7343116,-6.583488158,6.708203932,0.294653084,0.423772397,-0.129119313,1
200,4,25,0.00274786,-5.896933007,0.996453173,0.995752826,-0.000700347,38.23141751,31.7056949,-6.525722605,2,-0.322900928,0.878065634,-1.200966562,0
201,2,99,0.001185716,-6.737408358,0.996056513,0.996051066,-5.45E-06,21.81440998,21.51331343,-0.30109655,0,0.914696433,-0.972163831,1.886860264,0
202,2,73,0.001488885,-6.509727821,0.002608735,0.000628456,-0.001980279,-28.44835131,-30.43157367,-1.983222355,12.04159458,-0.3919289,-0.997591011,0.605662111,0
203,2,19,0.215839982,-1.53321797,0.967134133,0.954350109,-0.012784024,16.1342703,14.79153041,-1.342739887,5.099019514,0.112720508,0.014351927,0.09836858,1
204,2,23,0.001,-6.907755279,0.984222988,0.983492229,-0.000730758,15.74410423,14.08708112,-1.657023114,2.236067977,-0.280621783,-0.95565888,0.675037097,0
205,2,31,0.001,-6.907755279,0.992396886,0.992227514,-0.000169373,20.73697541,20.54520392,-0.191771491,0,-0.077845549,0.322553901,-0.40039945,0
206,4,103,0.001409609,-6.564442762,0.000926969,0.000816689,-0.00011028,-12.23910638,-14.71811666,-2.479010285,9.486832981,-0.999827869,-0.998368825,-0.001459044,0
207,2,127,0.001403578,-6.568730772,0.986862474,0.074021731,-0.912840743,1.118849755,-1.554134216,-2.672983972,2.236067977,-0.995840462,-0.998041125,0.002200663,0
208,4,33,0.001,-6.907755279,0.997967051,0.997264197,-0.000702855,72.24384336,70.84360153,-1.400241831,3.605551275,-0.215193348,0.500718577,-0.715911925,1
209,4,41,0.613625884,-0.488369846,0.989008725,0.987376334,-0.001632391,22.77870396,21.91941767,-0.859286298,2.236067977,0.94810719,-0.701253298,1.649360488,0
210,2,1,0.056719262,-2.869641405,0.99360393,0.993808051,0.000204121,25.98761032,24.56197913,-1.425631192,1,0.299827647,0.224841436,0.074986211,0
211,2,17,0.001804892,-6.317254795,0.992966224,0.990697544,-0.00226868,22.8785019,23.18235556,0.303853662,3.16227766,0.247926119,0.332830726,-0.084904607,0
212,3,53,0.001126157,-6.788944428,0.958941483,0.94984379,-0.009097693,11.5571258,10.03919097,-1.517934832,2.236067977,0.996921388,-0.880539064,1.877460451,0
213,4,71,0.001,-6.907755279,0.069367656,0.003931909,-0.065435747,-0.938928438,-4.881306849,-3.942378411,9.433981132,-0.996217326,-0.993935873,-0.002281453,1
214,2,33,0.000968512,-6.939749833,0.990517048,0.98976228,-0.000754768,28.79020672,27.80802008,-0.982186642,0,-0.5465121,-0.0734545,-0.473057599,0
215,2,69,0.000834669,-7.088475823,0.000537368,0.000516218,-2.12E-05,-20.04252133,-22.93698401,-2.894462675,13,0.952024774,-0.999385896,1.95141067,0
216,2,21,0.001002394,-6.905363896,0.994166903,0.993984108,-0.000182796,23.34747364,23.33840429,-0.009069357,0,0.7061168,0.546125828,0.159990972,0
217,4,73,0.001,-6.907755279,0.01777033,0.003401566,-0.014368764,-11.57121257,-45.15661238,-33.58539981,3.16227766,-0.842268613,0.953821617,-1.79609023,1
218,2,69,0.095540941,-2.348200424,0.997216264,0.997682782,0.000466518,17.46419492,16.94229606,-0.521898864,0,0.989788332,0.979440485,0.010347847,0
219,2,17,0.954560697,-0.046504047,0.993743167,0.993918762,0.000175595,23.04204699,22.13291309,-0.909133898,0,-0.376520063,0.966900341,-1.343420404,0
220,2,9,0.001,-6.907755279,0.991953056,0.990331517,-0.001621539,25.31588367,21.51937855,-3.796505125,9.219544457,0.563782231,-0.025192592,0.588974824,1
221,2,43,0.023997255,-3.729815844,0.956475907,0.661166224,-0.295309683,8.834928803,2.322267675,-6.512661129,2,0.674306576,-0.816875744,1.49118232,1
222,4,109,0.04892632,-3.017439787,0.004965551,0.004464084,-0.000501467,-0.610445212,-0.611472275,-0.001027063,0,0.99959114,0.999840533,-0.000249393,0
223,2,23,0.000978618,-6.929368782,0.990983162,0.990485222,-0.00049794,20.18649574,18.61021887,-1.576276861,0,0.116402509,0.167348061,-0.050945552,0
224,2,71,0.001,-6.907755279,0.984962093,0.982557134,-0.002404958,5.643386126,3.547240043,-2.096146084,2.828427125,-0.997124874,-0.990261297,-0.006863577,0
225,2,37,0.001030675,-6.87754122,0.995912227,0.995390483,-0.000521744,40.23933927,31.86016011,-8.37917916,5.830951895,0.136387702,-0.073465366,0.209853068,0
226,2,31,0.003554902,-5.639427706,0.983834748,0.983996479,0.000161731,17.95274295,17.76873037,-0.184012576,0,0.990378094,-0.929688702,1.920066796,0
227,2,45,0.001191142,-6.732842658,0.129698669,0.134576779,0.00487811,-8.535843439,-8.801645743,-0.265802304,0,-0.002306245,0.09480592,-0.097112165,1
228,3,47,0.001242599,-6.69054995,0.994785961,0.993526297,-0.001259664,21.77094021,19.47118524,-2.299754969,2,-0.219213811,-0.548591134,0.329377323,0
229,2,11,0.251635969,-1.379771805,0.990937932,0.990044868,-0.000893065,26.43139179,25.52169159,-0.909700199,0,0.906662906,0.082681726,0.82398118,0
230,2,57,0.002582156,-5.959130622,0.776966473,0.088466014,-0.68850046,4.670869805,-8.849768701,-13.52063851,10.29563014,0.697498942,0.831301962,-0.13380302,1
231,2,63,0.058544673,-2.837965175,0.761952029,0.144447803,-0.617504226,1.21608934,-2.382698963,-3.598788303,3.16227766,0.971260922,0.96054371,0.010717211,1
232,3,9,0.001223147,-6.706328112,0.997134885,0.997164773,2.99E-05,41.37935998,38.20617487,-3.173185103,2.236067977,0.057160607,0.64551169,-0.588351083,0
233,3,15,0.001735674,-6.356359611,0.991269816,0.990443011,-0.000826805,24.87464384,23.72504348,-1.149600369,0,0.36585068,0.36021467,0.00563601,0
234,4,5,0.000932386,-6.977763323,0.997124603,0.997057799,-6.68E-05,47.16566092,44.0019177,-3.163743217,3.605551275,-0.571378153,0.235173074,-0.806551228,0
235,2,33,0.000970741,-6.937450704,0.993266078,0.992674361,-0.000591717,29.9101058,29.5858774,-0.324228402,0,-0.399222578,0.494634075,-0.893856653,0
236,2,101,0.002774576,-5.887257184,0.000496732,0.000490607,-6.13E-06,-6.020012691,-7.554693118,-1.534680427,8.94427191,-0.999783966,-0.99982858,4.46E-05,0
237,2,63,0.001235462,-6.69631008,0.990544852,0.936230541,-0.054314311,15.35682946,18.74123459,3.384405129,1,0.971513033,-0.80427594,1.775788973,0
238,2,81,0.001,-6.907755279,0.660093179,0.655675289,-0.004417891,0.804109944,0.649364795,-0.154745149,0,-0.384043974,0.856301292,-1.240345266,0
239,4,89,0.001,-6.907755279,0.001216416,0.000742978,-0.000473438,-61.80488481,-72.48523799,-10.68035318,5.099019514,-0.994574246,-0.830457083,-0.164117163,1
240,4,1,0.006592083,-5.021885927,0.997531369,0.997234503,-0.000296866,47.43336498,45.35136063,-2.082004352,2.828427125,0.272644075,0.215608575,0.0570355,0
241,2,83,0.012135973,-4.411581245,0.760748662,0.615333207,-0.145415455,0.503101849,1.044763291,0.541661441,5,0.093606294,-0.79833775,0.891944044,0
242,2,75,0.000567799,-7.473743746,0.002906092,0.001993523,-0.000912569,-25.4909617,-26.32930399,-0.83834229,10.63014581,0.999265276,-0.999477797,1.998743072,1
243,3,29,0.001715302,-6.368165848,0.996034972,0.995909189,-0.000125783,28.75089815,19.13981833,-9.611079822,2.236067977,0.718721432,0.974786972,-0.25606554,0
244,2,111,0.008080488,-4.818303003,0.995862095,0.995903311,4.12E-05,14.56115055,13.71848923,-0.842661318,0,0.998416649,0.999300345,-0.000883696,0
245,2,13,0.006606618,-5.019683343,0.99320346,0.993223806,2.03E-05,23.21621221,22.61109301,-0.605119198,0,0.068507144,0.200173746,-0.131666602,0
246,4,1,0.006017048,-5.113158443,0.997298324,0.997086375,-0.000211948,45.09812767,44.01703773,-1.081089941,3,0.439379204,0.845963848,-0.406584644,0
247,3,7,0.00084164,-7.080158403,0.996546111,0.996872877,0.000326766,43.12531313,40.43028158,-2.695031549,7.615773106,0.665530748,-0.184578312,0.85010906,0
248,4,57,0.001360213,-6.600114291,0.990899473,0.952703269,-0.038196205,6.149001819,3.518131572,-2.630870248,4,-0.98038425,-0.940591257,-0.039792993,0
249,4,49,0.03169369,-3.451637687,0.982953118,0.980599811,-0.002353308,18.59255507,17.76787325,-0.824681817,0,-0.159191398,-0.215678568,0.05648717,1
250,3,29,0.000895378,-7.018265032,0.983930303,0.984473445,0.000543142,16.60010204,16.34227648,-0.257825567,0,0.238215594,-0.536269559,0.774485153,0
251,2,93,0.000811131,-7.117081524,0.66560142,0.160125484,-0.505475936,0.429770717,-2.148278506,-2.578049223,7.280109889,-0.962893494,-0.963088901,0.000195407,1
252,2,5,0.048682593,-3.02243375,0.993964042,0.992634819,-0.001329223,27.84166243,24.72684373,-3.114818696,7.071067812,0.818978141,0.342905011,0.47607313,1
253,2,35,0.001153713,-6.764770166,0.993255976,0.99287665,-0.000379326,25.89037776,24.82213767,-1.068240084,0,-0.2320992,-0.490241037,0.258141837,0
254,4,39,0.004885979,-5.32138551,0.995712531,0.99460803,-0.0011045,32.39965456,23.47544906,-8.924205504,2,0.332889742,0.46940351,-0.136513768,0
255,2,51,0.001837099,-6.299567725,0.983956869,0.973760684,-0.010196185,18.74862268,16.64932376,-2.099298916,2.236067977,0.958081958,0.918835324,0.039246634,0
256,3,47,0.045830406,-3.082807516,0.997264036,0.997666125,0.000402089,50.83458244,46.78598078,-4.048601661,2.828427125,0.584183,0.626689936,-0.042506936,0
257,4,47,0.001,-6.907755279,0.986501928,0.935134469,-0.051367459,11.70509425,9.174686812,-2.530407434,6,-0.817389005,-0.573409616,-0.243979389,1
258,2,93,0.00081844,-7.108110194,0.005828219,0.004166983,-0.001661236,-5.186358619,-5.075810945,0.110547674,0,0.930507939,-0.984747602,1.915255541,0
259,4,1,0.015964817,-4.137367899,0.997443621,0.997321185,-0.000122436,51.28437255,49.8209367,-1.463435845,5.385164807,0.42183242,0.886493669,-0.464661249,0
260,4,33,0.001177791,-6.744114693,0.995614248,0.994056437,-0.001557811,34.6699945,28.78159586,-5.888398637,4.123105626,0.647139416,0.669240561,-0.022101145,1
261,2,7,0.247521132,-1.396259318,0.992627356,0.9919189,-0.000708455,23.42843631,20.3697391,-3.058697208,3,0.042357069,0.022516032,0.019841037,1
262,2,33,0.001072906,-6.837384355,0.929257193,0.822886945,-0.106370248,12.20766255,8.686013143,-3.521649409,8.544003745,0.895511275,0.524283926,0.371227349,1
263,2,73,0.035801373,-3.329769023,0.045996282,0.036509461,-0.009486822,-3.105857378,-3.218856159,-0.112998781,0,-0.998056423,-0.9771648,-0.020891623,0
264,4,81,0.001471554,-6.521436421,0.01990819,0.008853127,-0.011055063,-6.994250476,-8.224832738,-1.230582261,7.810249676,0.933850263,-0.756280048,1.690130311,0
265,3,11,0.036396816,-3.31327397,0.99660561,0.996841884,0.000236274,40.56392409,36.30056128,-4.263362809,7.211102551,0.627293296,0.652414031,-0.025120735,1
266,2,91,0.001807734,-6.315681269,0.002070801,0.001635163,-0.000435639,-5.912761796,-5.942411288,-0.029649492,0,-0.992682051,0.995264108,-1.987946159,0
267,4,17,0.003775653,-5.579182002,0.997341234,0.996818691,-0.000522543,47.88824838,44.12481584,-3.763432536,1,-0.034466135,-0.054930059,0.020463924,0
268,2,5,0.002288031,-6.080063689,0.982826791,0.963997706,-0.018829085,18.48223907,14.10449705,-4.377742011,7.280109889,0.373777749,0.665559319,-0.29178157,1
269,2,29,0.049945042,-2.996832047,0.894478192,0.857513304,-0.036964888,7.323657053,4.958358417,-2.365298635,10.81665383,0.370289851,0.588660471,-0.21837062,0
270,2,89,0.00088825,-7.026257638,0.043800855,0.009566482,-0.034234373,-2.651553294,-3.781826138,-1.130272845,10.04987562,0.245407423,0.991028321,-0.745620898,0
271,3,23,0.001111605,-6.801950702,0.99608954,0.996118127,2.86E-05,32.75070054,30.38436154,-2.366339,1,0.632855355,0.572115132,0.060740223,1
272,2,65,0.000932593,-6.977542038,0.385455939,0.108399965,-0.277055974,-3.450737225,-4.82048373,-1.369746505,7.615773106,-0.46888275,0.938334062,-1.407216812,0
273,2,29,0.077478744,-2.55775165,0.98772294,0.975364324,-0.012358617,16.48955873,14.69213201,-1.797426718,8.062257748,-0.123994524,-0.487876973,0.363882449,1
274,4,25,0.000666206,-7.31391162,0.997851137,0.997495951,-0.000355186,55.11132142,49.86310935,-5.248212074,2.828427125,0.132651559,0.926047294,-0.793395734,1
275,2,27,0.050537854,-2.985032631,0.977418271,0.947659162,-0.029759109,13.18246021,11.51778807,-1.66467214,7.810249676,-0.955256142,-0.497384598,-0.457871544,0
276,4,75,0.004641511,-5.372715317,0.023378855,0.015719557,-0.007659298,-2.270079372,-2.731836911,-0.461757539,7.280109889,0.997752746,0.896047078,0.101705668,0
277,3,5,0.001,-6.907755279,0.996734372,0.996638127,-9.62E-05,38.85983535,38.38463434,-0.475201007,0,0.65885143,0.290770896,0.368080534,0
278,4,13,0.001127326,-6.787906885,0.996972106,0.996886142,-8.60E-05,45.75239595,41.79335313,-3.959042821,7.071067812,-0.533133344,0.829766889,-1.362900233,0
279,4,77,0.009113806,-4.697964839,0.002343905,0.002837999,0.000494094,-36.87974889,-39.51317328,-2.633424384,0,0.704936917,0.785549816,-0.0806129,0
280,3,61,0.001,-6.907755279,0.990206797,0.990400207,0.00019341,0.662598165,0.626397103,-0.036201062,0,0.999463098,0.999109727,0.000353371,0
281,4,29,0.002286311,-6.080815878,0.996965413,0.996871173,-9.42E-05,50.74716278,45.52802498,-5.219137809,1,0.010849599,0.929266541,-0.918416942,0
282,2,27,0.001,-6.907755279,0.995603875,0.994344024,-0.00125985,21.92790906,21.70479456,-0.223114504,6.708203932,0.921479223,0.137989977,0.783489247,1
283,4,61,0.00085693,-7.06215414,0.054258126,0.037749235,-0.01650889,-4.780986671,-4.453869533,0.327117138,2.236067977,-0.734925166,-0.881134634,0.146209468,0
284,2,59,0.000993138,-6.914640985,0.5736106,0.016606437,-0.557004163,-2.73777349,-20.24728139,-17.5095079,8.062257748,-0.783790863,-0.866034252,0.082243389,1
285,4,83,0.017284879,-4.057923179,0.000659841,0.001200564,0.000540724,-47.68457387,-52.76217179,-5.077597918,8.246211251,0.947591108,0.9575427,-0.009951592,0
286,2,45,0.001435395,-6.546314895,0.353979797,0.319335201,-0.034644595,-4.707014885,-5.354959046,-0.647944162,0,0.35974121,-0.993502633,1.353243843,0
287,4,35,0.017245531,-4.060202237,0.995430991,0.995388441,-4.25E-05,29.97006901,26.51533398,-3.454735028,3,0.573583736,0.9487856,-0.375201863,0
288,2,59,0.000826244,-7.098619924,0.990791534,0.987114463,-0.003677072,39.87533246,39.24025822,-0.635074235,2,0.945763312,-0.85710964,1.802872952,1
289,4,9,0.001233892,-6.697581649,0.99693957,0.99690314,-3.64E-05,44.65357616,41.97953784,-2.674038322,10,0.572083681,0.835730414,-0.263646733,1
290,4,25,0.001265761,-6.672081867,0.995905706,0.99552834,-0.000377366,36.36623929,32.55338607,-3.812853221,7.071067812,0.461248296,-0.919914416,1.381162712,1
291,3,21,0.212640613,-1.5481518,0.995793426,0.995176251,-0.000617175,31.80809733,28.17858299,-3.62951434,1.414213562,-0.317622192,0.189886224,-0.507508416,1
292,2,7,0.001,-6.907755279,0.993284584,0.992521473,-0.000763112,26.7964525,23.08552109,-3.710931411,2.828427125,0.313009066,-0.316526707,0.629535774,1
293,4,9,0.003556868,-5.638874814,0.996894062,0.996877472,-1.66E-05,43.6994492,43.27094781,-0.428501389,0,0.197666329,0.354655055,-0.156988725,0
294,2,7,0.001,-6.907755279,0.994091732,0.992085519,-0.002006213,27.71410332,24.21815561,-3.495947707,8.246211251,0.847305651,0.357950757,0.489354893,1
